Comment,Cluster
easy change gv,not_cyberbullying
announced date yet,not_cyberbullying
people make fun people bully people medical problem,other_cyberbullying
even people without medical problem,religion
orgy murder celebration killing gruesome way,gender
keep hitting wrong button,not_cyberbullying
even ear ache 4,not_cyberbullying
trying play opinion still respect,not_cyberbullying
school day hq marathon last night exhausted,not_cyberbullying
know putin,other_cyberbullying
would spend 5 second looking propaganda,religion
think dominant everything,not_cyberbullying
even tell think thing,not_cyberbullying
like boko haram many others need concept islamic jihad,religion
please take accusation prosecuting evil antigg scum go educate,ethnicity
10 post read facebook today people looking work,not_cyberbullying
thought unemployment rate supposed better,not_cyberbullying
feel one hell ride thanks inclusion crazy kat,not_cyberbullying
need dumbbell w plate pref 60 lb,other_cyberbullying
suggestion find bay area cheap,not_cyberbullying
watching people like fygm culture,ethnicity
stopping short technical plagiarism since 2006,not_cyberbullying
pick either green purple black,not_cyberbullying
going back school,not_cyberbullying
wary thing condemnation,religion
ok well score able manipulated contestant let inferior team,other_cyberbullying
sound fair really,not_cyberbullying
missed end watch happened,not_cyberbullying
took 5 53 train,not_cyberbullying
deserve olympic medal,not_cyberbullying
kat amp andre worst sportsmanship,other_cyberbullying
genuinely hope well purely bitter,not_cyberbullying
see daesh fleeing kobane mosule countryside,religion
look know anything islam waste time,religion
actually literally patience hey,not_cyberbullying
def getting back though,not_cyberbullying
think salesforce good idea u,not_cyberbullying
yeah hilarious woman contribution science minimized stolen,gender
bullying via,other_cyberbullying
think know lmao,not_cyberbullying
fantasy think hillary would knocking head together using power bully pulpit expose r bad faith,religion
anyone cook girl,not_cyberbullying
mind perfectly presented,not_cyberbullying
lucky adam involved challenge hate thought feeding child,other_cyberbullying
team look shocked announce final score revealed different location,not_cyberbullying
feel like percentage people hang school fake,not_cyberbullying
get idea islam forbids death fire,religion
come spend time tonight,not_cyberbullying
miss school tomorrow,not_cyberbullying
simply business,not_cyberbullying
watching lel,not_cyberbullying
suspect know either connection,not_cyberbullying
almost forgot need submit cfp,not_cyberbullying
yeah unlike tweet sexist girl everything attention,gender
im getting tattoo say starve bully feed soul wrist,other_cyberbullying
bully stupid victim u punched feeling,other_cyberbullying
social justice warrior,other_cyberbullying
rt basically twist series annoying way extend season,other_cyberbullying
rape one choice wish,gender
thtz sensitivity coming,other_cyberbullying
never saw celebrity say anything like obama b maher incest rape joke colbert gay joke k griffin beheading joke,gender
fact read one post guy getting raped comment calling gay happy,gender
stfu really hope one take joke tf one body,gender
right whatever want someone else,not_cyberbullying
also hard take company seriously harassment game rape joke amp gay joke treat woman way,gender
idgaf gay lesbian bisexual whatever fuck fuck make rape joke think fucken ok,gender
give meaning term feminazi,gender
hire indian men bcz india rape problem,religion
call female im basically calling bitch,gender
simple thing please simple mind,not_cyberbullying
know worst feeling female got ta break nail tell shit hurt like bitch,gender
hilarious u write ur material,gender
ppl woman opinion matter,gender
voted guy said hed rather dead son gay one claimed poc werent even good procreation anymore amp told female politician reason wouldnt rape bc ugly please dont think sexist homophobic racist,gender
always get fucking pissed see man joke sexual abuse another man,gender
please come amp rape u want,gender
man complaining,gender
foolishness mocking minimizing someone pain bants,other_cyberbullying
world race joke gay joke rape joke arent acceptable comedy taken weird as turn,gender
like would think would make comedy better nah thats really case,other_cyberbullying
rt like focus plight beaver,other_cyberbullying
oppressed consider victim,ethnicity
whereas one actually pushing agenda child rape,gender
underage black gay cat rape joke,gender
almost 2017 yall still using gay insult making rape joke amp degrading woman bc sexual history,gender
thats got ta go,not_cyberbullying
hope twitter rip new one,not_cyberbullying
annoyed missed live,other_cyberbullying
need bitchy,gender
call people bitch time,gender
starting think philippine like train wreck,not_cyberbullying
cant call bitch cause bitch female dog female dog loyal hoe,gender
im mad hit bitch,other_cyberbullying
rt swear sexist honestly stand woman college football announcer espn2,gender
morrison belief labor candidate history social medium rape joke required disendorsement saying standard walk past,gender
liberal candidate history campaigning gay people paedophile,gender
woman ship,gender
speak dick joke said huehuehue calling gay faggot making rape sexist racist homophobic comment,gender
rt hollywood newest feminazi movie remake titled ben,other_cyberbullying
people said rape joke gay character made joke,gender
hopefully thats bad get,not_cyberbullying
rape pedophilia tw read much generally someone want think fact made joke using pedophilic rape manga year ago update slow make question choice immensely,gender
watch audience revolt joke rape white gay people,gender
rt thing woman help man build relationship,gender
rule friendship gay joke rape joke slur kind nothing hurtful okay thank,gender
thank uncle brother male cousin father male friend,not_cyberbullying
random man supposed,not_cyberbullying
hate nigga say female fuckin annoying bitch call woman dont say nun,gender
still two young hot blonde,not_cyberbullying
whole punching ok mock powerless getting short end stick system powerful actively work keep place benefit,other_cyberbullying
rt would happily pay flight would ensure woman near control,gender
rt many people common sense sorry,other_cyberbullying
need rely feminism bring e,gender
boy geometry class made rape gay joke today,gender
like rape joke onstage e3 achievement killing gay people dr3 macklmore front lining launch like eugh,gender
rt sexist anything,gender
really hear female comedienne lot,gender
keeks bitch curve everyone lol walked conversation like,gender
female usually used describe sex animal,gender
disrespectful another way say bitch,gender
anybody else bothered president would rather make rape joke talk cured gay rather make kind statement filipino fisherman rammed amp abandoned sea chinese ship,gender
men know sexism hear,gender
appreciate homeboy call dog feel disrespected called bitch,gender
mean dog one specifies female,gender
compared female disrespectful associated weak,gender
hey message instagram tell rude call female colleague fucking bitch,gender
toto mean as vagina,gender
hell recurring weirdness swear sexist female chipotle employee roll burrito shiizzzz,gender
call female dog bitch even literally,gender
lrt ahahah oh wow real glad nintendo decided add hilarious combination date rape gay conversion therapy joke fe,gender
rt holding divorce paper,other_cyberbullying
people fear disownment conversion therapy corrective rape murder sexual orientation,gender
also shouldnt worry tone deaf heteros whining gay joke twitter,gender
rt probably gon na piss,other_cyberbullying
hey dipshit feel like big man call female colleague fucking bitch,gender
maybe tighty whities little right scrawny little ball bunched,gender
rt swear im sexist female tattoo artist bug,gender
laugh racist rape sexist amp gay joke especially racist joke oh amp dirty one,gender
joke rape become based sentence rape gay away pastor wont serve time via,gender
rt right would,other_cyberbullying
2 beat selection as,not_cyberbullying
3 lately music often cringe,not_cyberbullying
continuously joke rape genocide gay right type human right related topic matter,gender
rt need inflated rape statistic money grabbing would cheering,gender
well probably last bothered etc weekly wipe,not_cyberbullying
