Comment,Cluster
fairy tale creature,other_cyberbullying
problem forced wear microbrain,other_cyberbullying
rt mmmm yum love chestnut gnocchi roasted creamy caramel,other_cyberbullying
haha alright thanks david,not_cyberbullying
indigenous woman critiquing settler colonialism,ethnicity
people mean try remember look way stand becoming bully,other_cyberbullying
still unsure really want feeling little pant money dude,other_cyberbullying
got redirects set existing article post linked old url work fine,ethnicity
armstrong cheated dirtiest sport world,not_cyberbullying
rt announcement iu oh hyuk 6pm today,ethnicity
retweet 100 bullying,other_cyberbullying
retweet inspiration,not_cyberbullying
p people think awkward really,other_cyberbullying
fuck watch another round,other_cyberbullying
neither created supported sadam,ethnicity
know crack,other_cyberbullying
easy change gv,ethnicity
announced date yet,not_cyberbullying
people make fun people bully people medical problem,other_cyberbullying
even people without medical problem,ethnicity
orgy murder celebration killing gruesome way,ethnicity
keep hitting wrong button,ethnicity
even ear ache 4,not_cyberbullying
trying play opinion still respect,not_cyberbullying
school day hq marathon last night exhausted,not_cyberbullying
know putin,ethnicity
would spend 5 second looking propaganda,ethnicity
think dominant everything,ethnicity
even tell think thing,not_cyberbullying
like boko haram many others need concept islamic jihad,ethnicity
please take accusation prosecuting evil antigg scum go educate,ethnicity
10 post read facebook today people looking work,not_cyberbullying
thought unemployment rate supposed better,ethnicity
feel one hell ride thanks inclusion crazy kat,other_cyberbullying
need dumbbell w plate pref 60 lb,other_cyberbullying
suggestion find bay area cheap,ethnicity
watching people like fygm culture,other_cyberbullying
stopping short technical plagiarism since 2006,ethnicity
pick either green purple black,other_cyberbullying
going back school,not_cyberbullying
wary thing condemnation,ethnicity
ok well score able manipulated contestant let inferior team,not_cyberbullying
sound fair really,other_cyberbullying
missed end watch happened,not_cyberbullying
took 5 53 train,not_cyberbullying
deserve olympic medal,ethnicity
kat amp andre worst sportsmanship,other_cyberbullying
genuinely hope well purely bitter,not_cyberbullying
see daesh fleeing kobane mosule countryside,ethnicity
look know anything islam waste time,ethnicity
actually literally patience hey,other_cyberbullying
def getting back though,not_cyberbullying
think salesforce good idea u,other_cyberbullying
yeah hilarious woman contribution science minimized stolen,other_cyberbullying
think know lmao,not_cyberbullying
fantasy think hillary would knocking head together using power bully pulpit expose r bad faith,ethnicity
anyone cook girl,other_cyberbullying
mind perfectly presented,ethnicity
lucky adam involved challenge hate thought feeding child,other_cyberbullying
team look shocked announce final score revealed different location,ethnicity
feel like percentage people hang school fake,other_cyberbullying
get idea islam forbids death fire,ethnicity
come spend time tonight,other_cyberbullying
miss school tomorrow,not_cyberbullying
simply business,ethnicity
watching lel,ethnicity
suspect know either connection,ethnicity
almost forgot need submit cfp,ethnicity
yeah unlike tweet sexist girl everything attention,other_cyberbullying
im getting tattoo say starve bully feed soul wrist,other_cyberbullying
bully stupid victim u punched feeling,other_cyberbullying
social justice warrior,ethnicity
rt basically twist series annoying way extend season,other_cyberbullying
rape one choice wish,other_cyberbullying
thtz sensitivity coming,ethnicity
never saw celebrity say anything like obama b maher incest rape joke colbert gay joke k griffin beheading joke,other_cyberbullying
fact read one post guy getting raped comment calling gay happy,other_cyberbullying
stfu really hope one take joke tf one body,other_cyberbullying
right whatever want someone else,not_cyberbullying
also hard take company seriously harassment game rape joke amp gay joke treat woman way,other_cyberbullying
idgaf gay lesbian bisexual whatever fuck fuck make rape joke think fucken ok,other_cyberbullying
give meaning term feminazi,not_cyberbullying
hire indian men bcz india rape problem,ethnicity
call female im basically calling bitch,other_cyberbullying
simple thing please simple mind,ethnicity
know worst feeling female got ta break nail tell shit hurt like bitch,other_cyberbullying
hilarious u write ur material,other_cyberbullying
ppl woman opinion matter,ethnicity
voted guy said hed rather dead son gay one claimed poc werent even good procreation anymore amp told female politician reason wouldnt rape bc ugly please dont think sexist homophobic racist,other_cyberbullying
always get fucking pissed see man joke sexual abuse another man,other_cyberbullying
please come amp rape u want,other_cyberbullying
man complaining,other_cyberbullying
foolishness mocking minimizing someone pain bants,other_cyberbullying
world race joke gay joke rape joke arent acceptable comedy taken weird as turn,other_cyberbullying
like would think would make comedy better nah thats really case,other_cyberbullying
oppressed consider victim,ethnicity
nuke gay one ha ha really joke,other_cyberbullying
whereas one actually pushing agenda child rape,ethnicity
underage black gay cat rape joke,other_cyberbullying
almost 2017 yall still using gay insult making rape joke amp degrading woman bc sexual history,other_cyberbullying
thats got ta go,other_cyberbullying
hope twitter rip new one,not_cyberbullying
annoyed missed live,not_cyberbullying
need bitchy,other_cyberbullying
call people bitch time,other_cyberbullying
starting think philippine like train wreck,not_cyberbullying
cant call bitch cause bitch female dog female dog loyal hoe,other_cyberbullying
im mad hit bitch,other_cyberbullying
rt swear sexist honestly stand woman college football announcer espn2,other_cyberbullying
morrison belief labor candidate history social medium rape joke required disendorsement saying standard walk past,other_cyberbullying
liberal candidate history campaigning gay people paedophile,ethnicity
woman ship,ethnicity
speak dick joke said huehuehue calling gay faggot making rape sexist racist homophobic comment,other_cyberbullying
rt hollywood newest feminazi movie remake titled ben,ethnicity
people said rape joke gay character made joke,other_cyberbullying
hopefully thats bad get,other_cyberbullying
rape pedophilia tw read much generally someone want think fact made joke using pedophilic rape manga year ago update slow make question choice immensely,ethnicity
watch audience revolt joke rape white gay people,other_cyberbullying
rt thing woman help man build relationship,not_cyberbullying
rule friendship gay joke rape joke slur kind nothing hurtful okay thank,other_cyberbullying
thank uncle brother male cousin father male friend,not_cyberbullying
random man supposed,other_cyberbullying
hate nigga say female fuckin annoying bitch call woman dont say nun,other_cyberbullying
still two young hot blonde,other_cyberbullying
whole punching ok mock powerless getting short end stick system powerful actively work keep place benefit,not_cyberbullying
rt would happily pay flight would ensure woman near control,not_cyberbullying
rt many people common sense sorry,other_cyberbullying
need rely feminism bring e,ethnicity
boy geometry class made rape gay joke today,other_cyberbullying
like rape joke onstage e3 achievement killing gay people dr3 macklmore front lining launch like eugh,other_cyberbullying
rt sexist anything,other_cyberbullying
really hear female comedienne lot,other_cyberbullying
keeks bitch curve everyone lol walked conversation like,other_cyberbullying
female usually used describe sex animal,other_cyberbullying
disrespectful another way say bitch,other_cyberbullying
anybody else bothered president would rather make rape joke talk cured gay rather make kind statement filipino fisherman rammed amp abandoned sea chinese ship,other_cyberbullying
men know sexism hear,gender
appreciate homeboy call dog feel disrespected called bitch,other_cyberbullying
mean dog one specifies female,other_cyberbullying
compared female disrespectful associated weak,other_cyberbullying
hey message instagram tell rude call female colleague fucking bitch,other_cyberbullying
toto mean as vagina,ethnicity
hell recurring weirdness swear sexist female chipotle employee roll burrito shiizzzz,other_cyberbullying
call female dog bitch even literally,other_cyberbullying
lrt ahahah oh wow real glad nintendo decided add hilarious combination date rape gay conversion therapy joke fe,other_cyberbullying
rt holding divorce paper,ethnicity
people fear disownment conversion therapy corrective rape murder sexual orientation,ethnicity
also shouldnt worry tone deaf heteros whining gay joke twitter,other_cyberbullying
