Comment,Cluster
always get fucking pissed see man joke sexual abuse another man,gender
please come amp rape u want,gender
man complaining,outlier
foolishness mocking minimizing someone pain bants,outlier
world race joke gay joke rape joke arent acceptable comedy taken weird as turn,gender
like would think would make comedy better nah thats really case,outlier
oppressed consider victim,outlier
nuke gay one ha ha really joke,gender
whereas one actually pushing agenda child rape,gender
underage black gay cat rape joke,gender
almost 2017 yall still using gay insult making rape joke amp degrading woman bc sexual history,gender
thats got ta go,not_cyberbullying
hope twitter rip new one,not_cyberbullying
annoyed missed live,outlier
need bitchy,gender
call people bitch time,gender
starting think philippine like train wreck,outlier
cant call bitch cause bitch female dog female dog loyal hoe,gender
im mad hit bitch,other_cyberbullying
rt swear sexist honestly stand woman college football announcer espn2,gender
morrison belief labor candidate history social medium rape joke required disendorsement saying standard walk past,gender
liberal candidate history campaigning gay people paedophile,religion
woman ship,gender
speak dick joke said huehuehue calling gay faggot making rape sexist racist homophobic comment,gender
rt hollywood newest feminazi movie remake titled ben,outlier
people said rape joke gay character made joke,gender
hopefully thats bad get,not_cyberbullying
rape pedophilia tw read much generally someone want think fact made joke using pedophilic rape manga year ago update slow make question choice immensely,gender
watch audience revolt joke rape white gay people,gender
rt thing woman help man build relationship,gender
rule friendship gay joke rape joke slur kind nothing hurtful okay thank,gender
thank uncle brother male cousin father male friend,outlier
random man supposed,gender
hate nigga say female fuckin annoying bitch call woman dont say nun,gender
still two young hot blonde,outlier
whole punching ok mock powerless getting short end stick system powerful actively work keep place benefit,outlier
rt would happily pay flight would ensure woman near control,gender
rt many people common sense sorry,other_cyberbullying
need rely feminism bring e,gender
boy geometry class made rape gay joke today,gender
like rape joke onstage e3 achievement killing gay people dr3 macklmore front lining launch like eugh,gender
rt sexist anything,gender
really hear female comedienne lot,gender
keeks bitch curve everyone lol walked conversation like,outlier
female usually used describe sex animal,gender
disrespectful another way say bitch,gender
anybody else bothered president would rather make rape joke talk cured gay rather make kind statement filipino fisherman rammed amp abandoned sea chinese ship,gender
men know sexism hear,gender
appreciate homeboy call dog feel disrespected called bitch,gender
mean dog one specifies female,gender
compared female disrespectful associated weak,outlier
hey message instagram tell rude call female colleague fucking bitch,gender
toto mean as vagina,gender
hell recurring weirdness swear sexist female chipotle employee roll burrito shiizzzz,gender
call female dog bitch even literally,gender
lrt ahahah oh wow real glad nintendo decided add hilarious combination date rape gay conversion therapy joke fe,gender
rt holding divorce paper,outlier
people fear disownment conversion therapy corrective rape murder sexual orientation,gender
also shouldnt worry tone deaf heteros whining gay joke twitter,gender
hey dipshit feel like big man call female colleague fucking bitch,gender
maybe tighty whities little right scrawny little ball bunched,outlier
rt swear im sexist female tattoo artist bug,gender
laugh racist rape sexist amp gay joke especially racist joke oh amp dirty one,gender
joke rape become based sentence rape gay away pastor wont serve time via,gender
rt right would,other_cyberbullying
2 beat selection as,outlier
3 lately music often cringe,outlier
continuously joke rape genocide gay right type human right related topic matter,gender
rt need inflated rape statistic money grabbing would cheering,gender
well probably last bothered etc weekly wipe,outlier
without prison gay rape joke time,gender
tw aunt boyfriend showed thanksgiving dinner trump 2020 shirt,outlier
also made gay amp rape joke grandfather dinner table,gender
front mother host sister amp 7 year old baby brother,not_cyberbullying
today hard enough,not_cyberbullying
rt sexist changing making next thor female something okay due thor almost always,gender
female got audacity call nigga ugly got hair cut lineup yall beat ya face makeup whole different bitch,ethnicity
probably one favorite modern rapper call female bitch drug 25 8 like man really heavy message music ima miss,ethnicity
think better dress comparison would feminist dress impress,gender
repost miley cyrus shock fan date rape joke gay london,outlier
blame assumption though,outlier
party surprising amount people think prison rape joke gay joke notmeeeeeee ism un examined racism slut shaming ok,gender
first line boy crack rape joke implies boy find rape hilarious,gender
think girlfriend gay implies boy believe based,gender
agree boy think,not_cyberbullying
rt woman reporter soccer saturday got clue,gender
bit sick joke right,gender
like making joke rape survivor serial killer innocent baby adam schiff murdered gay lover took abuse adam schiff let build inside blew like nuclear bomb,gender
also making joke self harm suicide rape said special place hell gay,gender
boy sure glad run sexual assault charity make rape joke,gender
rt instead something feminist hate men going scream pointing,gender
yet woman mince word call bitch align opinion,gender
find offensively bigoted,outlier
rah rah america fails good portion population poor brown female lgbtq immigrant,ethnicity
posted problematic drag queen made rape joke queer junction sheffield amp terrible customer service followed someone working also maliciously misgendered amp said shun gay world way run business huh,gender
said n word multiple time live stream supposedly called wyatt gay tried insult made rape joke said mad shes dating crush absolute bullshit lmao,gender
interview golden boy nick hate libertarian,outlier
rt ucla woman law group libel chs try hide,gender
say guy probably doesnt want even visit doctor he afraid getting prostate examination make gay,gender
also hurt career either rape trans gay fat shaming joke,gender
rt call sexist female rapping automatically dislike song,gender
anyone list thing joke obviously gay aid rape self harming,gender
nothing say sexy like rape joke fatphobia gay stereotype sexualizing lesbian male consumption,gender
fact fucking ugly help either lmao,outlier
half heartedly apologized rep ocasio cortez calling fu bitch,gender
2 daughter yet blatantly us vulgar language wrt fellow female rep,gender
sure go church sunday wonder whether call mary,religion
rt woman short list parliament,gender
joke rape suddenly gay wrong,gender
ugh im dirty still care bout face body tho dan juga fujo actually gay satu lagi gue kalo ngejokes juga ngotak rape isnt joke never,gender
u ever female finally see person thinking soon u see like bitch dont even look good whole mood b blew text homies aye call rq abolish makeup filter,outlier
fascinating socially acceptable gay rape joke punching bag right,gender
joke way le creepy stuff like joking like gay oh man people shit set gold plate demeanor show stuff hard pas,gender
lol threaten rape,gender
call sexist shave november guy,gender
rt sexist certain thing woman tell nothing,gender
yeah definitely fighting right side,outlier
like video evidence vic lovinhf kind gay trans community disprove homophobic accusation,gender
